fit,model,HC,p,GHSV,T,XCO2,fCO2,fH2,fCH3OH,fH2O,fCO,KfA,KfB,KfC,rCH3OH,rCO,rCO2,Tave_used,rCH3OH_pred,rCO_pred,rCH3OH_residual,rCO_residual,rCH3OH_relative_error_%,rCO_relative_error_%,beta_CH3OH,beta_RWGS,drive_CH3OH_raw,drive_RWGS_raw,drive_CH3OH_used,drive_RWGS_used,r1_forward,r1_reverse,r2_forward,r2_reverse
GHSV_4000_simple_powerlaw,simple_powerlaw,2.0,5.0,4000.0,503.15,0.2,1.1108292879653,3.21376186438236,0.181028849196974,0.140220550170871,0.137106395320809,0.00343810236616845,0.00823025552201525,0.424891307866832,0.00226666666666667,0.000907936507936508,0.00317460317460317,507.1499999999998,0.001895219434961091,0.0009160043867946831,-0.0003714472317055788,8.067878858175094e-06,-16.387377869363746,0.8885950490647393,,,,,,,,,,
GHSV_4000_simple_powerlaw,simple_powerlaw,2.0,6.0,4000.0,493.15,0.175,1.23473465176759,4.07551673792331,0.178516701087429,0.12262818799456,0.14048335987893,0.00452933106085853,0.00678574513977512,0.678980987327082,0.00204722222222222,0.000730555555555556,0.00277777777777778,507.1499999999998,0.0021831071202000787,0.0007187674236364571,0.00013588489797785892,-1.1788131919098898e-05,6.637525545729887,-1.613584597291103,,,,,,,,,,
GHSV_4000_simple_powerlaw,simple_powerlaw,2.0,7.0,4000.0,493.15,0.181,1.35152023365241,4.8541209747411,0.205630533702512,0.119576159105776,0.1639562734798,0.00452933106085853,0.00678574513977512,0.678980987327082,0.00218636507936508,0.000686650793650794,0.00287301587301587,507.1499999999998,0.0023765973881141257,0.0006708082316015586,0.00019023230874904568,-1.5842562049235348e-05,8.70084829585227,-2.3072225643260973,,,,,,,,,,
GHSV_4000_powerlaw_1_minus_beta,powerlaw_1_minus_beta,3.0,3.0,4000.0,493.15,0.2,0.560793819229847,2.20724667931549,0.0850586695986187,0.0954908548535958,0.0648358285885327,0.00452933106085853,0.00678574513977512,0.678980987327082,0.00156666666666667,0.000814285714285714,0.00238095238095238,507.1499999999998,0.0016382790267106613,0.0008059569314665765,7.161236004399134e-05,-8.328782819137467e-06,4.571001704935608,-1.022832977788812,0.2973654217780938,0.7370979643619692,0.7026345782219062,0.26290203563803083,0.7026345782219062,0.26290203563803083,,,,
GHSV_4000_powerlaw_1_minus_beta,powerlaw_1_minus_beta,2.0,3.0,4000.0,493.15,0.146,0.74905636618302,1.94208390077618,0.0745754885617567,0.0929904701200542,0.0740651957354812,0.00452933106085853,0.00678574513977512,0.678980987327082,0.00137888888888889,0.000938571428571429,0.00231746031746032,507.1499999999998,0.0015381952719369556,0.0010510552037465205,0.0001593063830480656,0.00011248377517509146,11.553242928546247,11.984572697498324,0.2790499963674636,0.6977062066624292,0.7209500036325365,0.3022937933375708,0.7209500036325365,0.3022937933375708,,,,
GHSV_4000_powerlaw_1_minus_beta,powerlaw_1_minus_beta,2.0,3.0,4000.0,503.15,0.165,0.751132661998893,1.90953516084263,0.0823230116660996,0.10582369725309,0.0877996348983503,0.00343810236616845,0.00823025552201525,0.424891307866832,0.00150333333333333,0.00111571428571429,0.00261904761904762,507.1499999999998,0.0014468973878579165,0.000910505199721107,-5.6435945475413534e-05,-0.00020520908599318299,-3.7540540227547887,-18.392619743306984,0.4844910422220017,0.7870784383078429,0.5155089577779983,0.21292156169215715,0.5155089577779983,0.21292156169215715,,,,
GHSV_4000_powerlaw_1_minus_beta,powerlaw_1_minus_beta,2.0,3.0,4000.0,513.15,0.173,0.755237232256792,1.89858943714798,0.081209342413354,0.112884116510321,0.0993577050416359,0.00263416709606216,0.00990326681963732,0.270512743020095,0.00147187301587302,0.00127415873015873,0.00274603174603175,507.1499999999998,0.0011940746717345775,0.0010834093273391521,-0.00027779834413844246,-0.00019074940281957786,-18.873798292556536,-14.970615379750607,0.6733160059558893,0.7898442436980709,0.32668399404411075,0.21015575630192906,0.32668399404411075,0.21015575630192906,,,,
GHSV_4000_powerlaw_1_minus_beta,powerlaw_1_minus_beta,2.0,3.0,4000.0,523.15,0.175,0.758797141626292,1.90278156380801,0.0722486704313257,0.116329967596942,0.112912248495938,0.00203610206255958,0.0118274654229372,0.175057432510542,0.00130555555555556,0.00146944444444444,0.00277777777777778,507.1499999999998,0.000992318094740798,0.0014121086962708205,-0.00031323746081476206,-5.733574817361957e-05,-23.992656573045522,-3.9018656602085264,0.7896405308226635,0.769177115788106,0.2103594691773365,0.230822884211894,0.2103594691773365,0.230822884211894,,,,
GHSV_4000_powerlaw_1_minus_beta,powerlaw_1_minus_beta,2.0,3.0,4000.0,533.15,0.175,0.761154246830242,1.91210685984022,0.0599567921735032,0.118351868316126,0.127819887716798,0.00158706283630095,0.0140260966989877,0.115048010476012,0.00108333333333333,0.00169166666666667,0.00277777777777778,507.1499999999998,0.00096394610483177,0.0018622339178356144,-0.00011938722850156,0.0001705672511689443,-11.020359553990188,10.082793172548412,0.8402533093207109,0.741057465454879,0.15974669067928915,0.25894253454512095,0.15974669067928915,0.25894253454512095,,,,
GHSV_4000_powerlaw_1_minus_beta,powerlaw_1_minus_beta,2.0,4.0,4000.0,493.15,0.15,0.939680850752076,2.64336686428863,0.105341112753134,0.107063153385365,0.0916251834406177,0.00452933106085853,0.00678574513977512,0.678980987327082,0.00156428571428571,0.000816666666666667,0.00238095238095238,507.1499999999998,0.0017916684580130203,0.0010152227746947397,0.00022738274372731035,0.0001985561080280726,14.535883160650018,24.31299281976398,0.14346671861667265,0.5819953640477122,0.8565332813833273,0.41800463595228776,0.8565332813833273,0.41800463595228776,,,,
