timestamp,data_file,n_points,random_seed,least_squares_success,least_squares_message,de_objective,ls_objective,R2_CH3OH,R2_CO,RMSE_CH3OH,RMSE_CO,MRE_CH3OH_percent,MRE_CO_percent,k1_eff_ref,E1_over_R,k2_eff_ref,E2_over_R,KCO2,KCO,KH2O_H2,E1_kJ_per_mol,E2_kJ_per_mol,model_name,W_cat_kg,F_total_in_mol_s,rk4_steps,initial_integral_objective
2026-05-06T10:24:00,data\12000GHSV.xlsx,75,1,True,`ftol` termination condition is satisfied.,19.791701414646173,19.7856950201148,-0.0328974246389117,-2.2790876368894377,0.0013873256652204,0.0014559022756237,21.35955867945489,37.08205499637327,10.017973403589174,6691.988546701075,14.850771422282593,7579.420863799114,1914.6811817194755,22026.46542272985,2.0620349356903723e-09,55.637192777272745,63.01530506162583,,,,,
2026-05-06T10:26:18,data\12000GHSV.xlsx,75,1,True,`ftol` termination condition is satisfied.,19.791701414646173,19.7856950201148,-0.0328974246389117,-2.2790876368894377,0.0013873256652204,0.0014559022756237,21.35955867945489,37.08205499637327,10.017973403589174,6691.988546701075,14.850771422282593,7579.420863799114,1914.6811817194755,22026.46542272985,2.0620349356903723e-09,55.637192777272745,63.01530506162583,,,,,
2026-05-06T10:54:09,data\12000GHSV.xlsx,75,1,True,`ftol` termination condition is satisfied.,,0.6941719094486672,0.9494201771158872,0.921005518234446,0.0003070000707268,0.0002259717193885,4.338924863429323,6.61252416625998,7.684090970442587,12486.728124524729,7.966070700320783,12993.982884186726,829.3529459871734,22026.418070213156,5.583536862795651,103.8146576272986,108.03197369912844,Model_E_integral_two_reaction_LHHW,0.0002,3.123048094940662e-05,40.0,5.324895274931677
2026-05-06T12:34:47,data\12000GHSV.xlsx,75,1,True,`ftol` termination condition is satisfied.,,0.6941719094486672,0.9494201771158871,0.921005518234446,0.0003070000707268473,0.0002259717193885066,4.338924863429323,6.61252416625998,7.684090970442587,12486.728124524727,7.966070700320783,12993.982884186726,829.3529459871734,22026.418070213153,5.583536862795651,103.81465762729859,108.03197369912844,Model_E_integral_two_reaction_LHHW,0.0002,3.123048094940662e-05,40.0,5.324895274931677
